Start_Time,End_Time,Sensor
2011-12-26 20:03:43,2011-12-26 20:03:49,motion_living
2011-12-26 20:06:03,2011-12-26 20:06:06,motion_living
2011-12-26 20:06:20,2011-12-26 20:06:23,motion_kitchen
2011-12-26 20:07:19,2011-12-26 20:07:23,contact_fridge
2011-12-26 20:08:39,2011-12-26 20:08:41,contact_fridge
2011-12-26 20:13:48,2011-12-26 20:13:50,motion_kitchen
2011-12-26 20:17:46,2011-12-26 20:17:48,motion_bedroom
2011-12-26 20:37:34,2011-12-26 20:37:38,motion_bedroom
2011-12-26 20:43:07,2011-12-26 20:43:10,motion_kitchen
2011-12-26 20:44:12,2011-12-26 20:44:14,motion_kitchen
2011-12-26 20:45:53,2011-12-26 20:45:56,motion_bedroom
2011-12-26 20:46:17,2011-12-26 20:46:19,motion_bedroom
2011-12-26 20:51:36,2011-12-26 20:57:50,contact_bathroom
2011-12-26 21:01:40,2011-12-26 21:10:40,contact_bathroom
2011-12-26 21:15:33,2011-12-26 21:15:37,motion_bedroom
2011-12-26 21:17:26,2011-12-26 21:17:29,motion_bedroom
2011-12-26 21:20:33,2011-12-26 21:24:09,contact_bathroom
2011-12-26 21:25:56,2011-12-26 21:25:59,motion_bedroom
2011-12-26 21:37:45,2011-12-26 21:37:48,motion_bedroom
2011-12-26 21:42:53,2011-12-26 21:42:56,contact_entrance
2011-12-26 22:08:21,2011-12-26 22:08:27,contact_entrance
2011-12-26 22:08:38,2011-12-26 22:08:40,motion_kitchen
2011-12-26 22:10:38,2011-12-26 22:10:44,contact_fridge
2011-12-26 22:10:58,2011-12-26 22:11:00,motion_kitchen
2011-12-26 22:11:11,2011-12-26 22:11:14,motion_living
2011-12-26 22:11:25,2011-12-26 22:11:28,motion_living
2011-12-26 22:12:18,2011-12-26 22:12:21,motion_kitchen
2011-12-26 22:12:52,2011-12-26 22:12:54,motion_kitchen
2011-12-26 22:13:04,2011-12-26 22:13:07,motion_living
2011-12-26 22:13:54,2011-12-26 22:36:17,motion_living
2011-12-26 22:36:26,2011-12-26 22:36:29,motion_living
2011-12-26 22:36:38,2011-12-26 22:36:42,motion_kitchen
2011-12-26 22:38:12,2011-12-26 22:38:14,motion_kitchen
2011-12-26 22:41:04,2011-12-26 22:41:07,motion_living
2011-12-26 22:41:18,2011-12-26 22:59:14,motion_living
2011-12-26 23:00:34,2011-12-26 23:00:36,motion_living
2011-12-26 23:00:53,2011-12-26 23:00:57,contact_entrance
2011-12-27 05:03:42,2011-12-27 05:03:48,contact_entrance
2011-12-27 05:11:20,2011-12-27 05:11:23,motion_living
2011-12-27 05:17:39,2011-12-27 05:17:42,motion_living
2011-12-27 05:17:53,2011-12-27 05:17:57,motion_kitchen
2011-12-27 05:18:17,2011-12-27 05:18:19,motion_kitchen
2011-12-27 05:18:35,2011-12-27 05:18:38,motion_living
2011-12-27 05:17:28,2011-12-27 07:10:56,motion_living
2011-12-27 07:12:37,2011-12-27 07:12:40,motion_living
2011-12-27 07:16:12,2011-12-27 07:16:17,motion_kitchen
2011-12-27 07:17:44,2011-12-27 07:17:46,motion_kitchen
2011-12-27 07:18:56,2011-12-27 07:18:59,motion_living
2011-12-27 07:19:10,2011-12-27 07:19:12,motion_living
2011-12-27 07:21:10,2011-12-27 07:21:14,motion_kitchen
2011-12-27 07:21:35,2011-12-27 07:21:36,motion_kitchen
2011-12-27 07:22:23,2011-12-27 07:22:29,motion_bedroom
2011-12-27 07:22:45,2011-12-27 07:22:47,motion_bedroom
2011-12-27 07:23:33,2011-12-27 07:23:36,motion_living
2011-12-27 07:26:30,2011-12-27 07:26:33,motion_living
2011-12-27 07:26:41,2011-12-27 07:26:54,contact_entrance
2011-12-27 11:36:07,2011-12-27 11:36:10,contact_entrance
2011-12-27 11:36:56,2011-12-27 11:36:58,motion_kitchen
2011-12-27 11:38:08,2011-12-27 11:38:10,motion_kitchen
2011-12-27 11:39:17,2011-12-27 11:39:20,motion_living
2011-12-27 11:40:39,2011-12-27 11:40:43,motion_living
2011-12-27 11:40:45,2011-12-27 11:40:47,motion_bedroom
2011-12-27 11:42:20,2011-12-27 11:42:23,motion_bedroom
2011-12-27 11:45:54,2011-12-27 11:46:54,contact_bathroom
2011-12-27 11:51:02,2011-12-27 11:52:03,contact_bathroom
2011-12-27 11:52:22,2011-12-27 11:52:27,motion_bedroom
2011-12-27 11:53:05,2011-12-27 20:21:06,motion_bedroom
2011-12-27 20:21:33,2011-12-27 20:21:36,motion_bedroom
2011-12-27 20:28:27,2011-12-27 20:28:30,motion_living
2011-12-27 20:29:17,2011-12-27 20:29:20,motion_living
2011-12-27 20:29:34,2011-12-27 20:29:36,motion_kitchen
2011-12-27 20:31:14,2011-12-27 20:31:18,contact_fridge
2011-12-27 20:31:45,2011-12-27 20:31:46,contact_fridge
2011-12-27 20:39:26,2011-12-27 20:39:28,motion_kitchen
2011-12-27 20:40:02,2011-12-27 20:40:06,motion_living
2011-12-27 20:43:30,2011-12-27 20:43:33,motion_living
2011-12-27 20:43:36,2011-12-27 20:43:39,motion_bedroom
2011-12-27 20:45:20,2011-12-27 20:45:23,motion_bedroom
2011-12-27 20:50:37,2011-12-27 20:50:41,motion_kitchen
2011-12-27 20:52:07,2011-12-27 20:52:09,motion_kitchen
2011-12-27 20:53:32,2011-12-27 20:53:34,motion_bedroom
2011-12-27 20:54:53,2011-12-27 20:54:57,motion_bedroom
2011-12-27 20:55:06,2011-12-27 20:55:08,motion_living
2011-12-27 20:55:59,2011-12-27 21:52:48,motion_living
2011-12-27 21:52:58,2011-12-27 21:53:02,motion_living
2011-12-27 21:53:14,2011-12-27 21:53:17,motion_kitchen
2011-12-27 21:54:17,2011-12-27 21:54:19,motion_kitchen
2011-12-27 21:54:36,2011-12-27 21:54:39,motion_living
2011-12-27 21:58:14,2011-12-27 21:58:16,motion_living
2011-12-27 22:02:08,2011-12-27 22:02:11,contact_bathroom
2011-12-27 22:02:46,2011-12-27 22:02:49,motion_kitchen
2011-12-27 22:03:17,2011-12-27 22:03:20,motion_kitchen
2011-12-27 22:03:46,2011-12-27 22:03:50,motion_bedroom
2011-12-27 22:07:37,2011-12-27 22:07:41,motion_bedroom
2011-12-27 22:07:44,2011-12-27 22:07:48,motion_living
2011-12-27 22:07:58,2011-12-27 22:30:52,motion_living
2011-12-27 22:32:07,2011-12-27 22:32:11,motion_living
2011-12-27 22:32:21,2011-12-27 22:32:24,motion_kitchen
2011-12-27 22:33:33,2011-12-27 22:33:35,motion_kitchen
2011-12-27 22:34:55,2011-12-27 22:34:57,motion_living
2011-12-27 22:36:28,2011-12-27 23:30:08,motion_living
2011-12-27 23:30:58,2011-12-27 23:31:02,motion_living
2011-12-27 23:31:13,2011-12-27 23:31:16,motion_kitchen
2011-12-27 23:32:17,2011-12-27 23:32:19,motion_kitchen
2011-12-27 23:32:49,2011-12-27 23:32:50,motion_living
2011-12-27 23:33:00,2011-12-27 23:33:03,motion_living
2011-12-27 23:35:22,2011-12-27 23:35:24,motion_bedroom
2011-12-27 23:35:34,2011-12-27 23:35:36,motion_bedroom
2011-12-27 23:35:41,2011-12-27 23:35:43,motion_living
2011-12-27 23:36:08,2011-12-27 23:36:10,motion_living
2011-12-27 23:41:13,2011-12-27 23:49:35,contact_bathroom
2011-12-27 23:50:43,2011-12-28 00:02:43,contact_bathroom
2011-12-28 00:03:19,2011-12-28 00:03:49,contact_bathroom
2011-12-28 00:06:05,2011-12-28 00:06:07,motion_living
2011-12-28 00:12:12,2011-12-28 00:12:14,motion_living
2011-12-28 00:12:23,2011-12-28 00:12:25,motion_bedroom
2011-12-28 00:12:46,2011-12-28 00:12:50,motion_bedroom
2011-12-28 00:19:45,2011-12-28 00:19:48,motion_living
2011-12-28 00:20:07,2011-12-28 00:42:08,motion_living
2011-12-28 00:43:09,2011-12-28 00:43:12,motion_living
2011-12-28 00:44:16,2011-12-28 00:44:19,motion_bedroom
2011-12-28 00:44:51,2011-12-28 00:44:53,motion_bedroom
2011-12-28 00:45:56,2011-12-28 00:45:59,motion_living
2011-12-28 00:46:01,2011-12-28 00:46:03,motion_living
2011-12-28 00:46:54,2011-12-28 00:46:58,contact_entrance
2011-12-28 02:23:36,2011-12-28 02:23:41,contact_entrance
2011-12-28 02:27:39,2011-12-28 02:27:42,motion_kitchen
2011-12-28 02:29:44,2011-12-28 02:29:46,motion_kitchen
2011-12-28 02:30:56,2011-12-28 02:30:59,motion_living
2011-12-28 02:32:09,2011-12-28 04:58:07,motion_living
2011-12-28 04:59:48,2011-12-28 04:59:50,motion_living
2011-12-28 05:00:03,2011-12-28 05:00:07,motion_bedroom
2011-12-28 05:02:24,2011-12-28 05:02:26,motion_bedroom
2011-12-28 05:03:15,2011-12-28 05:03:18,motion_kitchen
2011-12-28 05:04:04,2011-12-28 05:04:06,motion_kitchen
2011-12-28 05:04:19,2011-12-28 05:04:22,motion_living
2011-12-28 05:19:13,2011-12-28 05:19:16,motion_living
2011-12-28 05:19:26,2011-12-28 05:19:31,motion_kitchen
2011-12-28 05:20:13,2011-12-28 05:20:15,motion_kitchen
2011-12-28 05:20:28,2011-12-28 05:20:31,motion_living
2011-12-28 05:44:58,2011-12-28 05:45:01,motion_living
2011-12-28 05:46:05,2011-12-28 05:46:08,motion_living
2011-12-28 05:53:40,2011-12-28 05:53:42,motion_living
2011-12-28 05:55:06,2011-12-28 05:55:09,motion_kitchen
2011-12-28 05:55:15,2011-12-28 05:55:31,contact_fridge
2011-12-28 05:55:44,2011-12-28 05:55:47,motion_kitchen
2011-12-28 05:55:58,2011-12-28 05:56:00,motion_living
2011-12-28 05:56:59,2011-12-28 06:07:15,motion_living
2011-12-28 07:08:41,2011-12-28 07:08:44,motion_living
2011-12-28 07:08:59,2011-12-28 07:09:03,motion_kitchen
2011-12-28 07:09:19,2011-12-28 07:09:22,motion_kitchen
2011-12-28 07:09:36,2011-12-28 07:09:39,motion_living
2011-12-28 07:10:09,2011-12-28 07:10:12,motion_living
2011-12-28 07:10:19,2011-12-28 07:11:14,contact_bathroom
2011-12-28 07:15:19,2011-12-28 07:15:42,contact_bathroom
2011-12-28 07:18:46,2011-12-28 07:18:49,motion_living
2011-12-28 07:20:44,2011-12-28 07:20:46,motion_living
2011-12-28 07:20:53,2011-12-28 07:21:04,contact_entrance
2011-12-28 11:46:06,2011-12-28 11:46:09,contact_entrance
2011-12-28 11:46:44,2011-12-28 11:46:47,motion_living
2011-12-28 11:48:10,2011-12-28 11:48:13,motion_living
2011-12-28 11:49:15,2011-12-28 11:49:17,motion_bedroom
2011-12-28 11:50:28,2011-12-28 11:50:30,motion_bedroom
2011-12-28 11:50:38,2011-12-28 11:51:13,contact_bathroom
2011-12-28 11:52:41,2011-12-28 11:52:48,motion_bedroom
2011-12-28 11:53:15,2011-12-28 11:53:18,motion_bedroom
2011-12-28 11:58:32,2011-12-28 11:58:35,motion_living
2011-12-28 11:58:53,2011-12-28 11:58:55,motion_living
2011-12-28 11:59:20,2011-12-28 11:59:26,motion_bedroom
2011-12-28 12:00:44,2011-12-28 19:21:28,motion_bedroom
2011-12-28 19:24:53,2011-12-28 19:24:57,motion_bedroom
2011-12-28 19:34:17,2011-12-28 19:34:20,motion_bedroom
2011-12-28 19:35:14,2011-12-28 19:35:18,motion_bedroom
2011-12-28 19:35:24,2011-12-28 19:35:27,motion_living
2011-12-28 19:36:06,2011-12-28 19:36:09,motion_living
2011-12-28 19:36:25,2011-12-28 19:36:29,motion_kitchen
2011-12-28 19:38:00,2011-12-28 19:38:02,contact_fridge
2011-12-28 19:38:29,2011-12-28 19:38:31,contact_fridge
2011-12-28 19:52:21,2011-12-28 19:52:22,motion_kitchen
2011-12-28 19:52:36,2011-12-28 19:52:39,motion_living
2011-12-28 19:53:28,2011-12-28 19:53:31,motion_living
2011-12-28 19:53:40,2011-12-28 19:53:43,motion_kitchen
2011-12-28 19:54:31,2011-12-28 19:54:35,contact_fridge
2011-12-28 19:54:52,2011-12-28 19:54:54,motion_kitchen
2011-12-28 19:55:33,2011-12-28 19:55:36,contact_bathroom
2011-12-28 19:57:53,2011-12-28 19:57:56,motion_bedroom
2011-12-28 19:58:17,2011-12-28 19:58:20,motion_bedroom
2011-12-28 19:59:06,2011-12-28 20:04:59,contact_bathroom
2011-12-28 20:13:15,2011-12-28 20:14:29,contact_bathroom
2011-12-28 20:22:27,2011-12-28 20:22:31,motion_bedroom
2011-12-28 20:28:56,2011-12-28 20:29:00,motion_bedroom
2011-12-28 20:34:06,2011-12-28 20:34:08,motion_kitchen
2011-12-28 20:37:20,2011-12-28 20:37:22,motion_kitchen
2011-12-28 20:42:13,2011-12-28 20:42:15,motion_living
2011-12-28 20:43:46,2011-12-28 20:53:48,motion_living
2011-12-28 20:54:37,2011-12-28 20:54:40,motion_living
2011-12-28 20:54:53,2011-12-28 20:54:58,motion_bedroom
2011-12-28 20:55:13,2011-12-28 20:55:15,motion_bedroom
2011-12-28 20:58:13,2011-12-28 20:58:17,motion_kitchen
2011-12-28 20:58:40,2011-12-28 20:58:44,motion_kitchen
2011-12-28 20:59:03,2011-12-28 20:59:07,motion_living
2011-12-28 20:59:17,2011-12-28 21:11:58,motion_living
2011-12-28 21:12:02,2011-12-28 21:12:05,motion_living
2011-12-28 21:13:07,2011-12-28 21:13:10,contact_entrance
2011-12-28 22:36:33,2011-12-28 22:36:36,contact_entrance
2011-12-28 22:36:53,2011-12-28 22:36:55,motion_kitchen
2011-12-28 22:36:57,2011-12-28 22:37:00,contact_fridge
2011-12-28 22:37:36,2011-12-28 22:37:37,motion_kitchen
2011-12-28 22:39:00,2011-12-28 22:39:02,motion_kitchen
2011-12-28 22:39:33,2011-12-28 22:39:37,motion_kitchen
2011-12-28 22:46:58,2011-12-28 22:47:00,motion_kitchen
2011-12-28 22:52:26,2011-12-28 22:52:57,motion_kitchen
2011-12-28 22:53:17,2011-12-28 22:53:20,motion_living
2011-12-28 23:06:17,2011-12-28 23:06:21,motion_living
2011-12-28 23:06:28,2011-12-28 23:06:33,motion_kitchen
2011-12-28 23:07:00,2011-12-28 23:07:02,motion_kitchen
2011-12-28 23:07:13,2011-12-28 23:07:16,motion_living
2011-12-28 23:12:15,2011-12-28 23:22:42,motion_living
2011-12-28 23:23:07,2011-12-28 23:23:13,motion_living
2011-12-28 23:25:24,2011-12-28 23:25:26,motion_kitchen
2011-12-28 23:26:56,2011-12-28 23:27:03,motion_kitchen
2011-12-28 23:27:12,2011-12-28 23:27:15,motion_living
2011-12-28 23:47:33,2011-12-28 23:47:36,motion_living
2011-12-29 00:02:58,2011-12-29 00:03:01,motion_living
2011-12-29 00:03:52,2011-12-29 00:31:39,motion_living
2011-12-29 00:31:59,2011-12-29 00:32:02,motion_living
2011-12-29 00:33:08,2011-12-29 00:33:19,contact_bathroom
2011-12-29 00:33:42,2011-12-29 00:33:44,motion_living
2011-12-29 00:34:25,2011-12-29 00:34:29,motion_living
2011-12-29 00:34:43,2011-12-29 00:35:19,contact_bathroom
2011-12-29 00:36:54,2011-12-29 00:36:59,contact_entrance
2011-12-29 02:14:04,2011-12-29 02:14:07,contact_entrance
2011-12-29 02:14:20,2011-12-29 02:14:23,motion_living
2011-12-29 02:15:13,2011-12-29 03:46:09,motion_living
2011-12-29 03:47:04,2011-12-29 03:47:07,motion_living
2011-12-29 04:03:53,2011-12-29 04:03:56,motion_living
2011-12-29 04:04:52,2011-12-29 05:37:36,motion_living
2011-12-29 05:37:52,2011-12-29 05:37:56,motion_living
2011-12-29 05:38:59,2011-12-29 05:39:03,motion_kitchen
2011-12-29 05:44:24,2011-12-29 05:44:28,motion_kitchen
2011-12-29 05:45:44,2011-12-29 05:45:48,motion_bedroom
2011-12-29 05:46:14,2011-12-29 05:46:16,motion_bedroom
2011-12-29 05:47:56,2011-12-29 05:47:59,motion_living
2011-12-29 05:53:53,2011-12-29 05:53:56,motion_living
2011-12-29 05:54:03,2011-12-29 05:54:07,motion_bedroom
2011-12-29 05:54:09,2011-12-29 05:54:11,motion_bedroom
2011-12-29 05:57:10,2011-12-29 05:57:14,contact_entrance
2011-12-29 08:23:18,2011-12-29 08:23:25,contact_entrance
2011-12-29 08:23:53,2011-12-29 08:23:56,motion_kitchen
2011-12-29 08:24:14,2011-12-29 08:24:21,contact_fridge
2011-12-29 08:26:05,2011-12-29 08:26:07,contact_fridge
2011-12-29 08:26:20,2011-12-29 08:26:24,motion_kitchen
2011-12-29 08:26:36,2011-12-29 08:26:39,motion_living
2011-12-29 08:26:55,2011-12-29 08:27:00,motion_living
2011-12-29 08:27:08,2011-12-29 08:27:11,motion_bedroom
2011-12-29 08:27:30,2011-12-29 08:27:34,motion_bedroom
2011-12-29 08:27:51,2011-12-29 08:27:53,motion_living
2011-12-29 08:28:51,2011-12-29 09:46:28,motion_living
2011-12-29 09:47:06,2011-12-29 09:47:10,motion_living
2011-12-29 09:47:25,2011-12-29 09:47:27,motion_kitchen
2011-12-29 09:47:37,2011-12-29 09:47:39,motion_kitchen
2011-12-29 09:47:51,2011-12-29 09:47:54,motion_living
2011-12-29 09:49:43,2011-12-29 09:49:47,motion_living
2011-12-29 09:49:56,2011-12-29 09:49:58,motion_kitchen
2011-12-29 09:50:17,2011-12-29 09:50:19,motion_kitchen
2011-12-29 09:50:38,2011-12-29 09:50:41,motion_living
2011-12-29 09:51:44,2011-12-29 09:51:47,motion_living
2011-12-29 09:52:57,2011-12-29 09:53:00,motion_bedroom
2011-12-29 09:57:28,2011-12-29 09:57:31,motion_bedroom
2011-12-29 10:04:03,2011-12-29 10:04:05,motion_living
2011-12-29 10:04:23,2011-12-29 10:04:28,motion_living
2011-12-29 10:04:31,2011-12-29 10:05:07,contact_bathroom
2011-12-29 10:05:30,2011-12-29 10:05:34,motion_bedroom
2011-12-29 10:06:12,2011-12-29 10:06:15,motion_bedroom
2011-12-29 10:06:19,2011-12-29 10:06:22,motion_living
2011-12-29 10:07:07,2011-12-29 10:07:10,motion_living
2011-12-29 10:07:19,2011-12-29 10:08:54,contact_bathroom
2011-12-29 10:09:24,2011-12-29 10:09:29,motion_bedroom
2011-12-29 10:10:04,2011-12-29 11:07:13,motion_bedroom
2011-12-29 11:07:32,2011-12-29 11:07:36,motion_bedroom
2011-12-29 11:07:37,2011-12-29 11:07:55,contact_bathroom
2011-12-29 11:08:40,2011-12-29 11:08:44,motion_bedroom
2011-12-29 11:08:58,2011-12-29 19:43:08,motion_bedroom
2011-12-29 19:44:17,2011-12-29 19:44:19,motion_bedroom
2011-12-29 19:45:21,2011-12-29 19:45:24,motion_living
2011-12-29 19:46:54,2011-12-29 19:46:57,motion_living
2011-12-29 19:47:36,2011-12-29 19:47:38,motion_kitchen
2011-12-29 19:54:13,2011-12-29 19:54:20,motion_kitchen
2011-12-29 19:54:35,2011-12-29 19:54:39,motion_bedroom
2011-12-29 19:58:05,2011-12-29 19:58:09,motion_bedroom
2011-12-29 20:01:48,2011-12-29 20:01:50,motion_kitchen
2011-12-29 20:03:01,2011-12-29 20:03:04,motion_kitchen
2011-12-29 20:04:19,2011-12-29 20:04:22,motion_living
2011-12-29 20:04:42,2011-12-29 20:04:45,motion_living
2011-12-29 20:10:58,2011-12-29 20:11:02,motion_bedroom
2011-12-29 20:11:16,2011-12-29 20:11:20,motion_bedroom
2011-12-29 20:13:01,2011-12-29 20:13:25,contact_bathroom
2011-12-29 20:13:37,2011-12-29 20:13:40,motion_living
2011-12-29 20:14:19,2011-12-29 20:14:22,motion_living
2011-12-29 20:14:45,2011-12-29 20:15:27,contact_bathroom
2011-12-29 20:16:33,2011-12-29 20:16:36,motion_bedroom
2011-12-29 20:23:39,2011-12-29 20:23:42,motion_bedroom
2011-12-29 20:24:03,2011-12-29 20:29:34,contact_bathroom
2011-12-29 20:32:36,2011-12-29 20:32:40,motion_living
2011-12-29 20:38:27,2011-12-29 20:38:29,motion_living
2011-12-29 20:39:04,2011-12-29 20:40:08,contact_bathroom
2011-12-29 20:46:54,2011-12-29 20:46:58,motion_bedroom
2011-12-29 20:51:04,2011-12-29 20:51:06,motion_bedroom
2011-12-29 20:54:37,2011-12-29 20:54:41,contact_entrance
2011-12-29 23:48:45,2011-12-29 23:48:50,contact_entrance
2011-12-29 23:49:11,2011-12-29 23:49:13,motion_living
2011-12-29 23:49:22,2011-12-29 23:49:25,motion_living
2011-12-29 23:49:59,2011-12-29 23:50:03,motion_bedroom
2011-12-29 23:55:00,2011-12-29 23:55:03,motion_bedroom
2011-12-29 23:57:19,2011-12-29 23:57:21,motion_kitchen
2011-12-30 00:01:31,2011-12-30 00:01:33,motion_kitchen
2011-12-30 00:02:08,2011-12-30 00:02:11,motion_living
2011-12-30 00:02:42,2011-12-30 00:02:45,motion_living
2011-12-30 00:03:02,2011-12-30 00:03:05,motion_kitchen
2011-12-30 00:21:16,2011-12-30 00:21:26,contact_fridge
2011-12-30 00:28:42,2011-12-30 00:28:44,motion_kitchen
2011-12-30 00:28:57,2011-12-30 00:29:00,motion_living
2011-12-30 00:32:01,2011-12-30 00:32:04,motion_living
2011-12-30 00:32:52,2011-12-30 00:32:59,motion_bedroom
2011-12-30 00:35:45,2011-12-30 00:35:48,motion_bedroom
2011-12-30 00:35:58,2011-12-30 00:36:04,motion_living
2011-12-30 01:14:16,2011-12-30 01:14:19,motion_living
2011-12-30 01:14:28,2011-12-30 01:14:30,motion_kitchen
2011-12-30 01:16:45,2011-12-30 01:16:47,motion_kitchen
2011-12-30 01:16:57,2011-12-30 01:17:01,motion_living
2011-12-30 01:17:53,2011-12-30 01:40:26,motion_living
2011-12-30 01:40:56,2011-12-30 01:41:09,motion_living
2011-12-30 01:41:13,2011-12-30 01:41:16,motion_kitchen
2011-12-30 01:49:17,2011-12-30 01:49:22,motion_kitchen
2011-12-30 01:49:26,2011-12-30 01:49:30,motion_living
2011-12-30 01:50:01,2011-12-30 01:50:05,motion_living
2011-12-30 01:50:14,2011-12-30 01:50:17,motion_kitchen
2011-12-30 01:52:36,2011-12-30 01:52:38,motion_kitchen
2011-12-30 01:52:53,2011-12-30 01:52:55,motion_living
2011-12-30 01:59:16,2011-12-30 01:59:20,motion_living
2011-12-30 01:59:29,2011-12-30 01:59:31,motion_kitchen
2011-12-30 01:59:32,2011-12-30 01:59:50,motion_kitchen
2011-12-30 02:00:03,2011-12-30 02:00:07,motion_living
2011-12-30 02:19:37,2011-12-30 02:19:40,motion_living
2011-12-30 02:21:27,2011-12-30 02:21:39,contact_bathroom
2011-12-30 02:21:51,2011-12-30 02:21:53,motion_living
2011-12-30 02:22:19,2011-12-30 02:22:22,motion_living
2011-12-30 02:22:33,2011-12-30 02:22:35,motion_kitchen
2011-12-30 02:26:43,2011-12-30 02:26:45,motion_kitchen
2011-12-30 02:27:07,2011-12-30 02:27:10,motion_living
2011-12-30 02:27:52,2011-12-30 04:23:33,motion_living
2011-12-30 04:24:43,2011-12-30 04:24:46,motion_living
2011-12-30 04:24:59,2011-12-30 04:25:02,motion_kitchen
2011-12-30 04:27:24,2011-12-30 04:27:46,contact_fridge
2011-12-30 04:28:42,2011-12-30 04:28:50,motion_kitchen
2011-12-30 04:28:55,2011-12-30 04:29:01,motion_living
2011-12-30 04:30:18,2011-12-30 04:30:22,motion_living
2011-12-30 04:30:35,2011-12-30 04:30:37,motion_kitchen
2011-12-30 04:42:02,2011-12-30 04:42:04,motion_kitchen
2011-12-30 04:42:26,2011-12-30 04:42:30,motion_living
2011-12-30 04:51:08,2011-12-30 04:51:10,motion_living
2011-12-30 04:53:42,2011-12-30 04:53:45,motion_living
2011-12-30 04:54:25,2011-12-30 05:44:48,motion_living
2011-12-30 05:44:53,2011-12-30 05:44:55,motion_living
2011-12-30 05:45:02,2011-12-30 05:45:05,motion_living
2011-12-30 05:46:10,2011-12-30 07:06:17,motion_living
2011-12-30 07:06:55,2011-12-30 07:06:59,motion_living
2011-12-30 07:09:57,2011-12-30 07:10:00,contact_bathroom
2011-12-30 07:10:18,2011-12-30 07:10:23,motion_bedroom
2011-12-30 07:10:28,2011-12-30 07:10:32,motion_bedroom
2011-12-30 07:10:39,2011-12-30 07:10:42,motion_living
2011-12-30 07:11:34,2011-12-30 07:40:24,motion_living
2011-12-30 07:41:40,2011-12-30 07:41:43,motion_living
2011-12-30 07:41:55,2011-12-30 07:41:59,motion_kitchen
2011-12-30 07:50:28,2011-12-30 07:50:31,motion_kitchen
2011-12-30 07:50:58,2011-12-30 07:51:01,motion_living
2011-12-30 07:51:17,2011-12-30 07:51:20,motion_living
2011-12-30 07:51:30,2011-12-30 07:51:31,motion_kitchen
2011-12-30 07:51:51,2011-12-30 07:51:53,motion_kitchen
2011-12-30 07:52:08,2011-12-30 07:52:11,motion_living
2011-12-30 08:08:36,2011-12-30 08:08:39,motion_living
2011-12-30 08:08:51,2011-12-30 08:08:54,motion_kitchen
2011-12-30 08:16:38,2011-12-30 08:16:40,motion_kitchen
2011-12-30 08:16:51,2011-12-30 08:16:54,motion_living
2011-12-30 08:17:47,2011-12-30 08:17:50,motion_living
2011-12-30 08:18:00,2011-12-30 08:18:09,motion_kitchen
2011-12-30 08:18:26,2011-12-30 08:18:29,motion_kitchen
2011-12-30 08:18:42,2011-12-30 08:18:47,motion_living
2011-12-30 08:34:31,2011-12-30 08:34:34,motion_living
2011-12-30 08:34:51,2011-12-30 08:34:54,motion_kitchen
2011-12-30 08:35:00,2011-12-30 08:35:05,contact_fridge
2011-12-30 08:35:13,2011-12-30 08:35:16,motion_kitchen
2011-12-30 08:35:31,2011-12-30 08:35:34,motion_living
2011-12-30 09:44:34,2011-12-30 09:44:37,motion_living
2011-12-30 09:44:41,2011-12-30 09:44:44,motion_bedroom
2011-12-30 09:46:16,2011-12-30 09:46:19,motion_bedroom
2011-12-30 09:46:28,2011-12-30 09:46:31,motion_living
2011-12-30 09:46:44,2011-12-30 09:46:46,motion_living
2011-12-30 09:47:06,2011-12-30 09:47:09,motion_kitchen
2011-12-30 09:48:22,2011-12-30 09:48:27,motion_kitchen
2011-12-30 09:49:10,2011-12-30 09:49:14,motion_living
2011-12-30 10:23:12,2011-12-30 10:23:14,motion_living
2011-12-30 10:23:21,2011-12-30 10:23:23,motion_bedroom
2011-12-30 10:26:59,2011-12-30 10:27:01,motion_bedroom
2011-12-30 10:27:38,2011-12-30 10:27:41,motion_living
2011-12-30 10:41:01,2011-12-30 10:41:04,motion_living
2011-12-30 10:41:37,2011-12-30 10:41:40,motion_living
2011-12-30 11:47:52,2011-12-30 11:47:55,motion_living
2011-12-30 11:49:22,2011-12-30 11:49:27,motion_bedroom
2011-12-30 11:49:44,2011-12-30 17:48:45,motion_bedroom
2011-12-30 17:49:34,2011-12-30 17:49:37,motion_bedroom
2011-12-30 17:51:52,2011-12-30 17:51:57,motion_bedroom
2011-12-30 17:53:14,2011-12-30 19:28:16,motion_bedroom
2011-12-30 20:29:33,2011-12-30 20:29:36,motion_bedroom
2011-12-30 20:35:43,2011-12-30 20:35:47,motion_living
2011-12-30 20:35:57,2011-12-30 20:35:59,motion_living
2011-12-30 20:36:05,2011-12-30 20:37:38,contact_bathroom
2011-12-30 20:37:56,2011-12-30 20:37:59,motion_living
2011-12-30 20:41:06,2011-12-30 20:41:09,motion_living
2011-12-30 20:41:29,2011-12-30 20:41:31,motion_kitchen
2011-12-30 20:43:47,2011-12-30 20:43:49,motion_kitchen
2011-12-30 20:49:17,2011-12-30 20:49:19,motion_bedroom
2011-12-30 20:50:52,2011-12-30 20:50:54,motion_bedroom
2011-12-30 20:51:04,2011-12-30 20:51:07,motion_living
2011-12-30 21:00:10,2011-12-30 21:00:13,motion_living
2011-12-30 21:00:27,2011-12-30 21:00:28,motion_kitchen
2011-12-30 21:01:43,2011-12-30 21:01:46,contact_fridge
